img,link,skin;
/images/champion/skins/portrait/sivir-bandit.jpg,/league-of-legends/skin/sivir-bandit-402,Bandit Sivir;
/images/champion/skins/portrait/nocturne-classic.jpg,/league-of-legends/skin/nocturne-classic-303,Classic Nocturne;
/images/champion/skins/portrait/veigar-leprechaun.jpg,/league-of-legends/skin/veigar-leprechaun-487,Leprechaun Veigar;
/images/champion/skins/portrait/nocturne-frozen-terror.jpg,/league-of-legends/skin/nocturne-frozen-terror-304,Frozen Terror Nocturne;
/images/champion/skins/portrait/nocturne-void.jpg,/league-of-legends/skin/nocturne-void-305,Void Nocturne;
/images/champion/skins/portrait/poppy-battle-regalia.jpg,/league-of-legends/skin/poppy-battle-regalia-335,Battle Regalia Poppy;
/images/champion/skins/portrait/blitzcrank-piltover.jpg,/league-of-legends/skin/blitzcrank-piltover-50,Piltover Customs Blitzcrank;
/images/champion/skins/portrait/master-yi-samurai-yi.jpg,/league-of-legends/skin/master-yi-samurai-yi-268,Samurai Yi;
/images/champion/skins/portrait/anivia-hextech.jpg,/league-of-legends/skin/anivia-hextech-31,Hextech Anivia;
/images/champion/skins/portrait/chogath-loch-ness.jpg,/league-of-legends/skin/chogath-loch-ness-70,Loch Ness Cho'Gath;
/images/champion/skins/portrait/jarvan-iv-classic.jpg,/league-of-legends/skin/jarvan-iv-classic-168,Classic Jarvan IV;
/images/champion/skins/portrait/jarvan-iv-commando.jpg,/league-of-legends/skin/jarvan-iv-commando-169,Commando Jarvan;
/images/champion/skins/portrait/jarvan-iv-dragon-slayer.jpg,/league-of-legends/skin/jarvan-iv-dragon-slayer-170,Dragonslayer Jarvan IV;
/images/champion/skins/portrait/katarina-high-command.jpg,/league-of-legends/skin/katarina-high-command-201,High Command Katarina;
/images/champion/skins/portrait/twitch-vandal.jpg,/league-of-legends/skin/twitch-vandal-467,Vandal Twitch;
/images/champion/skins/portrait/sivir-huntress.jpg,/league-of-legends/skin/sivir-huntress-401,Huntress Sivir;
/images/champion/skins/portrait/alistar-longhorn.jpg,/league-of-legends/skin/alistar-longhorn-16,Longhorn Alistar;
/images/champion/skins/portrait/maokai-classic.jpg,/league-of-legends/skin/maokai-classic-259,Classic Maokai;
/images/champion/skins/portrait/maokai-totemic.jpg,/league-of-legends/skin/maokai-totemic-260,Totemic Maokai;
/images/champion/skins/portrait/maokai-charred.jpg,/league-of-legends/skin/maokai-charred-261,Charred Maokai;
/images/champion/skins/portrait/amumu-almost-prom-king.jpg,/league-of-legends/skin/amumu-almost-prom-king-24,Almost Prom King Amumu;
/images/champion/skins/portrait/annie-prom-queen.jpg,/league-of-legends/skin/annie-prom-queen-36,Prom Queen Annie;
/images/champion/skins/portrait/karma-classic.jpg,/league-of-legends/skin/karma-classic-183,Classic Karma;
/images/champion/skins/portrait/karma-sakura.jpg,/league-of-legends/skin/karma-sakura-184,Sakura Karma;
/images/champion/skins/portrait/karma-sun-goddess.jpg,/league-of-legends/skin/karma-sun-goddess-185,Sun Goddess Karma;
/images/champion/skins/portrait/kogmaw-lion-dance.jpg,/league-of-legends/skin/kogmaw-lion-dance-222,Lion Dance Kog'Maw;
/images/champion/skins/portrait/malzahar-djinn.jpg,/league-of-legends/skin/malzahar-djinn-257,Djinn Malzahar;
/images/champion/skins/portrait/sion-lumberjack.jpg,/league-of-legends/skin/sion-lumberjack-396,Lumberjack Sion;
/images/champion/skins/portrait/vladimir-vandal.jpg,/league-of-legends/skin/vladimir-vandal-497,Vandal Vladimir;
/images/champion/skins/portrait/galio-commando.jpg,/league-of-legends/skin/galio-commando-123,Commando Galio;
/images/champion/skins/portrait/garen-dreadknight.jpg,/league-of-legends/skin/garen-dreadknight-135,Dreadknight Garen;
/images/champion/skins/portrait/renekton-classic.jpg,/league-of-legends/skin/renekton-classic-344,Classic Renekton;
/images/champion/skins/portrait/renekton-galactic.jpg,/league-of-legends/skin/renekton-galactic-345,Galactic Renekton;
/images/champion/skins/portrait/renekton-outback.jpg,/league-of-legends/skin/renekton-outback-346,Outback Renekton;
/images/champion/skins/portrait/gangplank-sailor.jpg,/league-of-legends/skin/gangplank-sailor-128,Sailor Gangplank;
/images/champion/skins/portrait/nidalee-pharaoh.jpg,/league-of-legends/skin/nidalee-pharaoh-301,Pharaoh Nidalee;
/images/champion/skins/portrait/akali-nurse.jpg,/league-of-legends/skin/akali-nurse-9,Nurse Akali;
/images/champion/skins/portrait/caitlyn-classic.jpg,/league-of-legends/skin/caitlyn-classic-57,Classic Caitlyn;
/images/champion/skins/portrait/caitlyn-resistance.jpg,/league-of-legends/skin/caitlyn-resistance-58,Resistance Caitlyn;
/images/champion/skins/portrait/caitlyn-sheriff.jpg,/league-of-legends/skin/caitlyn-sheriff-59,Sheriff Caitlyn;
/images/champion/skins/portrait/shen-surgeon.jpg,/league-of-legends/skin/shen-surgeon-380,Surgeon Shen;
/images/champion/skins/portrait/amumu-re-gifted.jpg,/league-of-legends/skin/amumu-re-gifted-23,Re-Gifted Amumu;
/images/champion/skins/portrait/cassiopeia-classic.jpg,/league-of-legends/skin/cassiopeia-classic-63,Classic Cassiopeia;
/images/champion/skins/portrait/cassiopeia-desperada.jpg,/league-of-legends/skin/cassiopeia-desperada-64,Desperada Cassiopeia;
/images/champion/skins/portrait/cassiopeia-siren.jpg,/league-of-legends/skin/cassiopeia-siren-65,Siren Cassiopeia;
/images/champion/skins/portrait/gragas-santa.jpg,/league-of-legends/skin/gragas-santa-140,Santa Gragas;
/images/champion/skins/portrait/kogmaw-reindeer.jpg,/league-of-legends/skin/kogmaw-reindeer-221,Reindeer Kog'Maw;
/images/champion/skins/portrait/miss-fortune-candy-cane.jpg,/league-of-legends/skin/miss-fortune-candy-cane-274,Candy Cane Miss Fortune;
/images/champion/skins/portrait/poppy-ragdoll.jpg,/league-of-legends/skin/poppy-ragdoll-334,Ragdoll Poppy;
/images/champion/skins/portrait/shaco-nutcracko.jpg,/league-of-legends/skin/shaco-nutcracko-374,Nutcracko;
/images/champion/skins/portrait/sona-silent-night.jpg,/league-of-legends/skin/sona-silent-night-410,Silent Night Sona;
/images/champion/skins/portrait/singed-surfer.jpg,/league-of-legends/skin/singed-surfer-390,Surfer Singed;
/images/champion/skins/portrait/udyr-primal.jpg,/league-of-legends/skin/udyr-primal-470,Primal Udyr;
/images/champion/skins/portrait/morgana-blade-mistress.jpg,/league-of-legends/skin/morgana-blade-mistress-285,Blade Mistress Morgana;
/images/champion/skins/portrait/olaf-brolaf.jpg,/league-of-legends/skin/olaf-brolaf-318,Brolaf;
/images/champion/skins/portrait/trundle-classic.jpg,/league-of-legends/skin/trundle-classic-445,Classic Trundle;
/images/champion/skins/portrait/trundle-lil-slugger.jpg,/league-of-legends/skin/trundle-lil-slugger-446,Lil Slugger Trundle;
/images/champion/skins/portrait/trundle-junkyard.jpg,/league-of-legends/skin/trundle-junkyard-447,Junkyard Trundle;
/images/champion/skins/portrait/heimerdinger-piltover-customs.jpg,/league-of-legends/skin/heimerdinger-piltover-customs-156,Piltover Customs Heimerdinger;
/images/champion/skins/portrait/rammus-freljord.jpg,/league-of-legends/skin/rammus-freljord-341,Freljord Rammus;
/images/champion/skins/portrait/xin-zhao-viscero.jpg,/league-of-legends/skin/xin-zhao-viscero-521,Viscero Xin Zhao;
/images/champion/skins/portrait/irelia-classic.jpg,/league-of-legends/skin/irelia-classic-158,Classic Irelia;
/images/champion/skins/portrait/irelia-nightblade.jpg,/league-of-legends/skin/irelia-nightblade-159,Nightblade Irelia;
/images/champion/skins/portrait/irelia-aviator.jpg,/league-of-legends/skin/irelia-aviator-160,Aviator Irelia;
/images/champion/skins/portrait/kogmaw-monarch.jpg,/league-of-legends/skin/kogmaw-monarch-220,Monarch Kog'Maw;
/images/champion/skins/portrait/miss-fortune-secret-agent.jpg,/league-of-legends/skin/miss-fortune-secret-agent-273,Secret Agent Miss Fortune;
/images/champion/skins/portrait/warwick-feral.jpg,/league-of-legends/skin/warwick-feral-507,Feral Warwick;
/images/champion/skins/portrait/janna-hextech.jpg,/league-of-legends/skin/janna-hextech-165,Hextech Janna;
/images/champion/skins/portrait/kennen-karate.jpg,/league-of-legends/skin/kennen-karate-212,Karate Kennen;
/images/champion/skins/portrait/malphite-coral-reef.jpg,/league-of-legends/skin/malphite-coral-reef-250,Coral Reef Malphite;
/images/champion/skins/portrait/leblanc-classic.jpg,/league-of-legends/skin/leblanc-classic-225,Classic LeBlanc;
/images/champion/skins/portrait/leblanc-prestigious.jpg,/league-of-legends/skin/leblanc-prestigious-227,Prestigious LeBlanc;
/images/champion/skins/portrait/leblanc-wicked.jpg,/league-of-legends/skin/leblanc-wicked-228,Wicked LeBlanc;
/images/champion/skins/portrait/nasus-pharaoh.jpg,/league-of-legends/skin/nasus-pharaoh-290,Pharaoh Nasus;
/images/champion/skins/portrait/pantheon-perseus.jpg,/league-of-legends/skin/pantheon-perseus-327,Perseus Pantheon;
/images/champion/skins/portrait/soraka-divine.jpg,/league-of-legends/skin/soraka-divine-415,Divine Soraka;
/images/champion/skins/portrait/teemo-astronaut.jpg,/league-of-legends/skin/teemo-astronaut-434,Astronaut Teemo;
/images/champion/skins/portrait/lux-classic.jpg,/league-of-legends/skin/lux-classic-243,Classic Lux;
/images/champion/skins/portrait/lux-spellthief.jpg,/league-of-legends/skin/lux-spellthief-244,Spellthief Lux;
/images/champion/skins/portrait/lux-sorceress.jpg,/league-of-legends/skin/lux-sorceress-245,Sorceress Lux;
/images/champion/skins/portrait/dr-mundo-mundo-mundo.jpg,/league-of-legends/skin/dr-mundo-mundo-mundo-88,Mundo Mundo;
/images/champion/skins/portrait/fiddlesticks-pumpkinhead.jpg,/league-of-legends/skin/fiddlesticks-pumpkinhead-109,Pumpkinhead Fiddlesticks;
/images/champion/skins/portrait/katarina-kitty-cat.jpg,/league-of-legends/skin/katarina-kitty-cat-200,Kitty Cat Katarina;
/images/champion/skins/portrait/poppy-lollipoppy.jpg,/league-of-legends/skin/poppy-lollipoppy-333,Lollipoppy;
/images/champion/skins/portrait/ryze-zombie.jpg,/league-of-legends/skin/ryze-zombie-365,Zombie Ryze;
/images/champion/skins/portrait/vladimir-nosferatu.jpg,/league-of-legends/skin/vladimir-nosferatu-496,Nosferatu Vladimir;
/images/champion/skins/portrait/ezreal-explorer.jpg,/league-of-legends/skin/ezreal-explorer-103,Explorer Ezreal;
/images/champion/skins/portrait/twitch-gangster.jpg,/league-of-legends/skin/twitch-gangster-466,Gangster Twitch;
/images/champion/skins/portrait/evelynn-tango.jpg,/league-of-legends/skin/evelynn-tango-98,Tango Evelynn;
/images/champion/skins/portrait/ryze-professor.jpg,/league-of-legends/skin/ryze-professor-364,Professor Ryze;
/images/champion/skins/portrait/swain-classic.jpg,/league-of-legends/skin/swain-classic-416,Classic Swain;
/images/champion/skins/portrait/swain-northern-front.jpg,/league-of-legends/skin/swain-northern-front-417,Northern Front Swain;
/images/champion/skins/portrait/swain-bilgewater.jpg,/league-of-legends/skin/swain-bilgewater-418,Bilgewater Swain;
/images/champion/skins/portrait/twisted-fate-tango.jpg,/league-of-legends/skin/twisted-fate-tango-458,Tango Twisted Fate;
/images/champion/skins/portrait/karthus-grim-reaper.jpg,/league-of-legends/skin/karthus-grim-reaper-189,Grim Reaper Karthus;
/images/champion/skins/portrait/kassadin-pre-void.jpg,/league-of-legends/skin/kassadin-pre-void-194,Pre-Void Kassadin;
/images/champion/skins/portrait/sion-barbarian.jpg,/league-of-legends/skin/sion-barbarian-395,Barbarian Sion;
/images/champion/skins/portrait/ashe-queen.jpg,/league-of-legends/skin/ashe-queen-44,Queen Ashe;
/images/champion/skins/portrait/mordekaiser-pentakill.jpg,/league-of-legends/skin/mordekaiser-pentakill-280,Pentakill Mordekaiser;
/images/champion/skins/portrait/sona-classic.jpg,/league-of-legends/skin/sona-classic-407,Classic Sona;
/images/champion/skins/portrait/sona-muse.jpg,/league-of-legends/skin/sona-muse-408,Muse Sona;
/images/champion/skins/portrait/sona-pentakill.jpg,/league-of-legends/skin/sona-pentakill-409,Pentakill Sona;
/images/champion/skins/portrait/tryndamere-king.jpg,/league-of-legends/skin/tryndamere-king-450,King Tryndamere;
/images/champion/skins/portrait/dr-mundo-corporate.jpg,/league-of-legends/skin/dr-mundo-corporate-87,Corporate Mundo;
/images/champion/skins/portrait/master-yi-ionia.jpg,/league-of-legends/skin/master-yi-ionia-267,Ionia Master Yi;
/images/champion/skins/portrait/shaco-royal.jpg,/league-of-legends/skin/shaco-royal-373,Royal Shaco;
/images/champion/skins/portrait/garen-commando.jpg,/league-of-legends/skin/garen-commando-134,Commando Garen;
/images/champion/skins/portrait/miss-fortune-classic.jpg,/league-of-legends/skin/miss-fortune-classic-270,Classic Miss Fortune;
/images/champion/skins/portrait/miss-fortune-cowgirl.jpg,/league-of-legends/skin/miss-fortune-cowgirl-271,Cowgirl Miss Fortune;
/images/champion/skins/portrait/miss-fortune-waterloo.jpg,/league-of-legends/skin/miss-fortune-waterloo-272,Waterloo Miss Fortune;
/images/champion/skins/portrait/veigar-veigar-greybeard.jpg,/league-of-legends/skin/veigar-veigar-greybeard-486,Veigar Greybeard;
/images/champion/skins/portrait/zilean-shurima-desert.jpg,/league-of-legends/skin/zilean-shurima-desert-535,Shurima Desert Zilean;
/images/champion/skins/portrait/jax-pax.jpg,/league-of-legends/skin/jax-pax-177,PAX Jax;
/images/champion/skins/portrait/morgana-sinful-succulence.jpg,/league-of-legends/skin/morgana-sinful-succulence-284,Sinful Succulence Morgana;
/images/champion/skins/portrait/ryze-triumphant.jpg,/league-of-legends/skin/ryze-triumphant-363,Triumphant Ryze;
/images/champion/skins/portrait/blitzcrank-boom-boom.jpg,/league-of-legends/skin/blitzcrank-boom-boom-49,Boom Boom Blitzcrank;
/images/champion/skins/portrait/katarina-bilgewater.jpg,/league-of-legends/skin/katarina-bilgewater-199,Bilgewater Katarina;
/images/champion/skins/portrait/anivia-noxus-hunter.jpg,/league-of-legends/skin/anivia-noxus-hunter-30,Noxus Hunter Anivia;
/images/champion/skins/portrait/poppy-blacksmith.jpg,/league-of-legends/skin/poppy-blacksmith-332,Blacksmith Poppy;
/images/champion/skins/portrait/urgot-classic.jpg,/league-of-legends/skin/urgot-classic-471,Classic Urgot;
/images/champion/skins/portrait/urgot-giant-enemy-crabgot.jpg,/league-of-legends/skin/urgot-giant-enemy-crabgot-472,Giant Enemy Crabgot;
/images/champion/skins/portrait/urgot-butcher.jpg,/league-of-legends/skin/urgot-butcher-473,Butcher Urgot;
/images/champion/skins/portrait/singed-riot-squad.jpg,/league-of-legends/skin/singed-riot-squad-388,Riot Squad Singed;
/images/champion/skins/portrait/annie-annie-in-wonderland.jpg,/league-of-legends/skin/annie-annie-in-wonderland-35,Annie in Wonderland;
/images/champion/skins/portrait/singed-hextech.jpg,/league-of-legends/skin/singed-hextech-389,Hextech Singed;
/images/champion/skins/portrait/warwick-tundra-hunter.jpg,/league-of-legends/skin/warwick-tundra-hunter-506,Tundra Hunter Warwick;
/images/champion/skins/portrait/fiddlesticks-bandito.jpg,/league-of-legends/skin/fiddlesticks-bandito-108,Bandito Fiddlesticks;
/images/champion/skins/portrait/galio-classic.jpg,/league-of-legends/skin/galio-classic-120,Classic Galio;
/images/champion/skins/portrait/galio-enchanted.jpg,/league-of-legends/skin/galio-enchanted-121,Enchanted Galio;
/images/champion/skins/portrait/galio-hextech.jpg,/league-of-legends/skin/galio-hextech-122,Hextech Galio;
/images/champion/skins/portrait/nunu-amp-willump-grungy.jpg,/league-of-legends/skin/nunu-amp-willump-grungy-312,Grungy Nunu &amp; Willump
/images/champion/skins/portrait/tristana-guerilla.jpg,/league-of-legends/skin/tristana-guerilla-442,Guerilla Tristana;
/images/champion/skins/portrait/amumu-emumu.jpg,/league-of-legends/skin/amumu-emumu-22,Emumu;
/images/champion/skins/portrait/gragas-hillbilly.jpg,/league-of-legends/skin/gragas-hillbilly-139,Hillbilly Gragas;
/images/champion/skins/portrait/kassadin-deep-one.jpg,/league-of-legends/skin/kassadin-deep-one-193,Deep One Kassadin;
/images/champion/skins/portrait/corki-hot-rod.jpg,/league-of-legends/skin/corki-hot-rod-77,Hot Rod Corki;
/images/champion/skins/portrait/vladimir-classic.jpg,/league-of-legends/skin/vladimir-classic-493,Classic Vladimir;
/images/champion/skins/portrait/vladimir-count.jpg,/league-of-legends/skin/vladimir-count-494,Count Vladimir;
/images/champion/skins/portrait/vladimir-marquis.jpg,/league-of-legends/skin/vladimir-marquis-495,Marquis Vladimir;
/images/champion/skins/portrait/zilean-groovy.jpg,/league-of-legends/skin/zilean-groovy-534,Groovy Zilean;
/images/champion/skins/portrait/ashe-woad.jpg,/league-of-legends/skin/ashe-woad-43,Woad Ashe;
/images/champion/skins/portrait/ezreal-frosted.jpg,/league-of-legends/skin/ezreal-frosted-102,Frosted Ezreal;
/images/champion/skins/portrait/udyr-black-belt.jpg,/league-of-legends/skin/udyr-black-belt-469,Black Belt Udyr;
/images/champion/skins/portrait/heimerdinger-alien-invader.jpg,/league-of-legends/skin/heimerdinger-alien-invader-154,Alien Invader Heimerdinger;
/images/champion/skins/portrait/nasus-galactic.jpg,/league-of-legends/skin/nasus-galactic-289,Galactic Nasus;
/images/champion/skins/portrait/rammus-molten.jpg,/league-of-legends/skin/rammus-molten-340,Molten Rammus;
/images/champion/skins/portrait/janna-tempest.jpg,/league-of-legends/skin/janna-tempest-164,Tempest Janna;
/images/champion/skins/portrait/kayle-transcended.jpg,/league-of-legends/skin/kayle-transcended-206,Transcended Kayle;
/images/champion/skins/portrait/xin-zhao-classic.jpg,/league-of-legends/skin/xin-zhao-classic-518,Classic Xin Zhao;
/images/champion/skins/portrait/xin-zhao-commando.jpg,/league-of-legends/skin/xin-zhao-commando-519,Commando Xin Zhao;
/images/champion/skins/portrait/xin-zhao-imperial.jpg,/league-of-legends/skin/xin-zhao-imperial-520,Imperial Xin Zhao;
/images/champion/skins/portrait/twitch-medieval.jpg,/league-of-legends/skin/twitch-medieval-465,Medieval Twitch;
/images/champion/skins/portrait/gangplank-minuteman.jpg,/league-of-legends/skin/gangplank-minuteman-127,Minuteman Gangplank;
/images/champion/skins/portrait/karthus-statue-of.jpg,/league-of-legends/skin/karthus-statue-of-188,Statue of Karthus;
/images/champion/skins/portrait/ryze-uncle.jpg,/league-of-legends/skin/ryze-uncle-362,Uncle Ryze;
/images/champion/skins/portrait/akali-all-star.jpg,/league-of-legends/skin/akali-all-star-8,All-Star Akali;
/images/champion/skins/portrait/katarina-red-card.jpg,/league-of-legends/skin/katarina-red-card-198,Red Card Katarina;
/images/champion/skins/portrait/kogmaw-classic.jpg,/league-of-legends/skin/kogmaw-classic-217,Classic Kog'Maw;
/images/champion/skins/portrait/kogmaw-caterpillar.jpg,/league-of-legends/skin/kogmaw-caterpillar-218,Caterpillar Kog'Maw;
/images/champion/skins/portrait/kogmaw-sonoran.jpg,/league-of-legends/skin/kogmaw-sonoran-219,Sonoran Kog'Maw;
/images/champion/skins/portrait/nidalee-french-maid.jpg,/league-of-legends/skin/nidalee-french-maid-300,French Maid Nidalee;
/images/champion/skins/portrait/blitzcrank-goalkeeper.jpg,/league-of-legends/skin/blitzcrank-goalkeeper-48,Goalkeeper Blitzcrank;
/images/champion/skins/portrait/ezreal-striker.jpg,/league-of-legends/skin/ezreal-striker-101,Striker Ezreal;
/images/champion/skins/portrait/jax-angler.jpg,/league-of-legends/skin/jax-angler-176,Angler Jax;
/images/champion/skins/portrait/olaf-classic.jpg,/league-of-legends/skin/olaf-classic-315,Classic Olaf;
/images/champion/skins/portrait/olaf-forsaken.jpg,/league-of-legends/skin/olaf-forsaken-316,Forsaken Olaf;
/images/champion/skins/portrait/olaf-glacial.jpg,/league-of-legends/skin/olaf-glacial-317,Glacial Olaf;
/images/champion/skins/portrait/shaco-mad-hatter.jpg,/league-of-legends/skin/shaco-mad-hatter-372,Mad Hatter Shaco;
/images/champion/skins/portrait/sivir-spectacular.jpg,/league-of-legends/skin/sivir-spectacular-400,Spectacular Sivir;
/images/champion/skins/portrait/master-yi-chosen.jpg,/league-of-legends/skin/master-yi-chosen-266,Chosen Master Yi;
/images/champion/skins/portrait/soraka-dryad.jpg,/league-of-legends/skin/soraka-dryad-414,Dryad Soraka;
/images/champion/skins/portrait/tristana-firefighter.jpg,/league-of-legends/skin/tristana-firefighter-441,Firefighter Tristana;
/images/champion/skins/portrait/kayle-viridian.jpg,/league-of-legends/skin/kayle-viridian-205,Viridian Kayle;
/images/champion/skins/portrait/malzahar-classic.jpg,/league-of-legends/skin/malzahar-classic-254,Classic Malzahar;
/images/champion/skins/portrait/malzahar-shadow-prince.jpg,/league-of-legends/skin/malzahar-shadow-prince-255,Shadow Prince Malzahar;
/images/champion/skins/portrait/malzahar-vizier.jpg,/league-of-legends/skin/malzahar-vizier-256,Vizier Malzahar;
/images/champion/skins/portrait/morgana-exiled.jpg,/league-of-legends/skin/morgana-exiled-283,Exiled Morgana;
/images/champion/skins/portrait/sion-hextech.jpg,/league-of-legends/skin/sion-hextech-394,Hextech Sion;
/images/champion/skins/portrait/evelynn-masquerade.jpg,/league-of-legends/skin/evelynn-masquerade-97,Masquerade Evelynn;
/images/champion/skins/portrait/rammus-chrome.jpg,/league-of-legends/skin/rammus-chrome-339,Chrome Rammus;
/images/champion/skins/portrait/twisted-fate-the-magnificent.jpg,/league-of-legends/skin/twisted-fate-the-magnificent-457,The Magnificent Twisted Fate;
/images/champion/skins/portrait/akali-classic.jpg,/league-of-legends/skin/akali-classic-5,Classic Akali;
/images/champion/skins/portrait/akali-infernal.jpg,/league-of-legends/skin/akali-infernal-6,Infernal Akali;
/images/champion/skins/portrait/akali-stinger.jpg,/league-of-legends/skin/akali-stinger-7,Stinger Akali;
/images/champion/skins/portrait/alistar-matador.jpg,/league-of-legends/skin/alistar-matador-15,Matador Alistar;
/images/champion/skins/portrait/chogath-gentleman.jpg,/league-of-legends/skin/chogath-gentleman-69,Gentleman Cho'Gath;
/images/champion/skins/portrait/gragas-scuba.jpg,/league-of-legends/skin/gragas-scuba-138,Scuba Gragas;
/images/champion/skins/portrait/anivia-bird-of-prey.jpg,/league-of-legends/skin/anivia-bird-of-prey-29,Bird of Prey Anivia;
/images/champion/skins/portrait/annie-red-riding.jpg,/league-of-legends/skin/annie-red-riding-34,Red Riding Annie;
/images/champion/skins/portrait/garen-classic.jpg,/league-of-legends/skin/garen-classic-131,Classic Garen;
/images/champion/skins/portrait/garen-sanguine.jpg,/league-of-legends/skin/garen-sanguine-132,Sanguine Garen;
/images/champion/skins/portrait/garen-desert-trooper.jpg,/league-of-legends/skin/garen-desert-trooper-133,Desert Trooper Garen;
/images/champion/skins/portrait/sivir-warrior-princess.jpg,/league-of-legends/skin/sivir-warrior-princess-399,Warrior Princess Sivir;
/images/champion/skins/portrait/warwick-big-bad.jpg,/league-of-legends/skin/warwick-big-bad-505,Big Bad Warwick;
/images/champion/skins/portrait/ashe-sherwood-forest.jpg,/league-of-legends/skin/ashe-sherwood-forest-42,Sherwood Forest Ashe;
/images/champion/skins/portrait/kennen-classic.jpg,/league-of-legends/skin/kennen-classic-209,Classic Kennen;
/images/champion/skins/portrait/kennen-deadly.jpg,/league-of-legends/skin/kennen-deadly-210,Deadly Kennen;
/images/champion/skins/portrait/kennen-swamp-master.jpg,/league-of-legends/skin/kennen-swamp-master-211,Swamp Master Kennen;
/images/champion/skins/portrait/pantheon-ruthless.jpg,/league-of-legends/skin/pantheon-ruthless-326,Ruthless Pantheon;
/images/champion/skins/portrait/taric-armor-of-the-fifth-age.jpg,/league-of-legends/skin/taric-armor-of-the-fifth-age-428,Armor of the Fifth Age Taric;
/images/champion/skins/portrait/warwick-urf-the-manatee.jpg,/league-of-legends/skin/warwick-urf-the-manatee-504,Urf the Manatee Warwick;
/images/champion/skins/portrait/corki-red-baron.jpg,/league-of-legends/skin/corki-red-baron-76,Red Baron Corki;
/images/champion/skins/portrait/dr-mundo-mr.jpg,/league-of-legends/skin/dr-mundo-mr-86,Mr. Mundoverse;
/images/champion/skins/portrait/shen-classic.jpg,/league-of-legends/skin/shen-classic-377,Classic Shen;
/images/champion/skins/portrait/shen-yellow-jacket.jpg,/league-of-legends/skin/shen-yellow-jacket-378,Yellow Jacket Shen;
/images/champion/skins/portrait/shen-frozen.jpg,/league-of-legends/skin/shen-frozen-379,Frozen Shen;
/images/champion/skins/portrait/ezreal-classic.jpg,/league-of-legends/skin/ezreal-classic-99,Classic Ezreal;
/images/champion/skins/portrait/ezreal-nottingham.jpg,/league-of-legends/skin/ezreal-nottingham-100,Nottingham Ezreal;
/images/champion/skins/portrait/fiddlesticks-spectral.jpg,/league-of-legends/skin/fiddlesticks-spectral-106,Spectral Fiddlesticks;
/images/champion/skins/portrait/gangplank-spooky.jpg,/league-of-legends/skin/gangplank-spooky-126,Spooky Gangplank;
/images/champion/skins/portrait/malphite-shamrock.jpg,/league-of-legends/skin/malphite-shamrock-249,Shamrock Malphite;
/images/champion/skins/portrait/tryndamere-highland.jpg,/league-of-legends/skin/tryndamere-highland-449,Highland Tryndamere;
/images/champion/skins/portrait/jax-vandal.jpg,/league-of-legends/skin/jax-vandal-175,Vandal Jax;
/images/champion/skins/portrait/mordekaiser-classic.jpg,/league-of-legends/skin/mordekaiser-classic-277,Classic Mordekaiser;
/images/champion/skins/portrait/mordekaiser-dragon-knight.jpg,/league-of-legends/skin/mordekaiser-dragon-knight-278,Dragon Knight Mordekaiser;
/images/champion/skins/portrait/mordekaiser-infernal.jpg,/league-of-legends/skin/mordekaiser-infernal-279,Infernal Mordekaiser;
/images/champion/skins/portrait/nidalee-leopard.jpg,/league-of-legends/skin/nidalee-leopard-299,Leopard Nidalee;
/images/champion/skins/portrait/amumu-vancouver.jpg,/league-of-legends/skin/amumu-vancouver-21,Vancouver Amumu;
/images/champion/skins/portrait/anivia-team-spirit.jpg,/league-of-legends/skin/anivia-team-spirit-28,Team Spirit Anivia;
/images/champion/skins/portrait/corki-ice-toboggan.jpg,/league-of-legends/skin/corki-ice-toboggan-75,Ice Toboggan Corki;
/images/champion/skins/portrait/fiddlesticks-union-jack.jpg,/league-of-legends/skin/fiddlesticks-union-jack-107,Union Jack Fiddlesticks;
/images/champion/skins/portrait/jax-the-mighty.jpg,/league-of-legends/skin/jax-the-mighty-174,The Mighty Jax;
/images/champion/skins/portrait/kassadin-festival.jpg,/league-of-legends/skin/kassadin-festival-192,Festival Kassadin;
/images/champion/skins/portrait/twitch-whistler-village.jpg,/league-of-legends/skin/twitch-whistler-village-464,Whistler Village Twitch;
/images/champion/skins/portrait/veigar-curling.jpg,/league-of-legends/skin/veigar-curling-485,Curling Veigar;
/images/champion/skins/portrait/twisted-fate-jack-of-hearts.jpg,/league-of-legends/skin/twisted-fate-jack-of-hearts-456,Jack of Hearts Twisted Fate;
/images/champion/skins/portrait/amumu-pharaoh.jpg,/league-of-legends/skin/amumu-pharaoh-20,Pharaoh Amumu;
/images/champion/skins/portrait/gragas-classic.jpg,/league-of-legends/skin/gragas-classic-137,Classic Gragas;
/images/champion/skins/portrait/pantheon-classic.jpg,/league-of-legends/skin/pantheon-classic-324,Classic Pantheon;
/images/champion/skins/portrait/pantheon-myrmidon.jpg,/league-of-legends/skin/pantheon-myrmidon-325,Myrmidon Pantheon;
/images/champion/skins/portrait/poppy-noxus.jpg,/league-of-legends/skin/poppy-noxus-331,Noxus Poppy;
/images/champion/skins/portrait/alistar-golden.jpg,/league-of-legends/skin/alistar-golden-14,Golden Alistar;
/images/champion/skins/portrait/karthus-phantom.jpg,/league-of-legends/skin/karthus-phantom-187,Phantom Karthus;
/images/champion/skins/portrait/poppy-classic.jpg,/league-of-legends/skin/poppy-classic-330,Classic Poppy;
